Nh,Overall dB,Test dB,Train dB,Overall MSE mean,Test MSE mean,Train MSE mean,Overall MSE sem,Test MSE sem,Train MSE sem,Avg. R Squared (test) mean,Avg. R Squared (training) mean,Avg. R Squared (test) sem,Avg. R Squared (training) sem,Avg. Train Time mean,Avg. Train Time sem,Avg. no of iterations,No. of useless models (test),No. of useless models (training)
0,-5.001,-2.309,-6.994,0.31616391441888436,0.5876222755522837,0.1998246167902846,0.009662183733373141,0.0066727053583372125,0.010954485168303052,0.44479228855789577,0.7945578574090975,0.0063046239485185064,0.011262440734808709,1.155753619670868,0.02212550855938906,500.0,1,0
