Nh,Overall dB,Test dB,Train dB,Overall MSE mean,Test MSE mean,Train MSE mean,Overall MSE sem,Test MSE sem,Train MSE sem,Avg. R Squared (test) mean,Avg. R Squared (training) mean,Avg. R Squared (test) sem,Avg. R Squared (training) sem,Avg. Train Time mean,Avg. Train Time sem,Avg. no of iterations,No. of useless models (test),No. of useless models (training)
0,-16.922,-21.073,-15.99,0.02031533949648622,0.007810103645529219,0.02517848677185839,0.012263805373827052,0.004257695861567195,0.015449907528890555,0.9703822914540357,0.9803420128645367,0.0161461615400509,0.012062443871189404,1.1084848022460938,0.018346042051051774,500.0,2,1
