Nh,Overall dB,Test dB,Train dB,Overall MSE mean,Test MSE mean,Train MSE mean,Overall MSE sem,Test MSE sem,Train MSE sem,Avg. R Squared (test) mean,Avg. R Squared (training) mean,Avg. R Squared (test) sem,Avg. R Squared (training) sem,Avg. Train Time mean,Avg. Train Time sem,Avg. no of iterations,No. of useless models (test),No. of useless models (training)
0,-13.671,-12.579,-14.246,0.04293983004572091,0.055214774665190154,0.037617066449667884,0.004017911168448617,0.0029808651815608775,0.004487034691171216,0.935220141778491,0.9645601891201337,0.0034972527735531076,0.00422732753707092,1.1759286308288575,0.020574248628140716,500.0,0,0
