Nh,Overall dB,Test dB,Train dB,Overall MSE mean,Test MSE mean,Train MSE mean,Overall MSE sem,Test MSE sem,Train MSE sem,Avg. R Squared (test) mean,Avg. R Squared (training) mean,Avg. R Squared (test) sem,Avg. R Squared (training) sem,Avg. Train Time mean,Avg. Train Time sem,Avg. no of iterations,No. of useless models (test),No. of useless models (training)
0,-15.84,-12.387,-18.95,0.026060659766598618,0.05771019550811827,0.012734539454379806,0.0019116571430071593,0.003782551093862046,0.002050831643486813,0.8863225668966201,0.9894513779289855,0.007450861934302927,0.0016988009669230302,1.1410741305351257,0.0199321257437015,500.0,0,0
