Nh,Overall dB,Test dB,Train dB,Overall MSE mean,Test MSE mean,Train MSE mean,Overall MSE sem,Test MSE sem,Train MSE sem,Avg. R Squared (test) mean,Avg. R Squared (training) mean,Avg. R Squared (test) sem,Avg. R Squared (training) sem,Avg. Train Time mean,Avg. Train Time sem,Avg. no of iterations,No. of useless models (test),No. of useless models (training)
0,-13.262,-8.854,-19.126,0.04718487606419011,0.13020533120348932,0.012228894952906253,0.0020752978849294884,0.0031676891240825697,0.002490493039265973,0.7096844647139402,0.9900454670678736,0.007062916358168411,0.0020273045988274735,1.10144385099411,0.01701948469068778,500.0,0,0
