Nh,Overall dB,Test dB,Train dB,Overall MSE mean,Test MSE mean,Train MSE mean,Overall MSE sem,Test MSE sem,Train MSE sem,Avg. R Squared (test) mean,Avg. R Squared (training) mean,Avg. R Squared (test) sem,Avg. R Squared (training) sem,Avg. Train Time mean,Avg. Train Time sem,Avg. no of iterations,No. of useless models (test),No. of useless models (training)
0,-17.479,-19.44,-16.905,0.01786812644489455,0.011375378076425642,0.02039308414374357,0.011047180857077038,0.005311027896579844,0.013295379500067206,0.9568619511649393,0.9840781938413313,0.02014063877506051,0.010380306074054494,1.1492400598526,0.019155397629591255,500.0,1,0
