Nh,Overall dB,Test dB,Train dB,Overall MSE mean,Test MSE mean,Train MSE mean,Overall MSE sem,Test MSE sem,Train MSE sem,Avg. R Squared (test) mean,Avg. R Squared (training) mean,Avg. R Squared (test) sem,Avg. R Squared (training) sem,Avg. Train Time mean,Avg. Train Time sem,Avg. no of iterations,No. of useless models (test),No. of useless models (training)
0,-16.474,-20.007,-15.577,0.022523692898273412,0.009984944663141756,0.027686706877445254,0.01303019143592989,0.005206593225573886,0.016368469852036577,0.9639478985724174,0.9786397586661483,0.018799165482955398,0.012628243144012345,1.1303743243217468,0.021560473361383718,500.0,2,1
